WORLDGRIDS_CODE,SERIES_NAME,ATTRIBUTE_TITLE,DESCRIPTION,ROOT_FILE,RESOLUTION_SOURCE_M,RESAMPLE_METHOD,CONFIDENCE_INTERVAL,HORIZON_UPPER_DEPTH,HORIZON_LOWER_DEPTH,Z_SCALE,RANGE_DOMAIN_MINIMUM,RANGE_DOMAIN_MAXIMUM,MASK_VALUE,DATA_FORMAT,NO_DATA,ATTRIBUTE_MEASUREMENT_RESOLUTION,ATTRIBUTE_UNITS_OF_MEASURE,CITATION_URL,CITATION_ORIGINATOR,DISTRIBUTION_POSSIBLE,DATA_LICENSE,DATA_LICENSE_URL,CITATION_ADDRESS,PUBLICATION_DATE,PUBLICATION_TITLE,DOWNLOAD_FTP_URL,TECHNICAL_SPECIFICATIONS_URL,PROJECT_URL,LEGEND,LINEAGE_CODE
L05USG5,Global Ecophysiography,Rock type: Carbonate Sedimentary Rock; based on the global lithology map,"Rock type: Carbonate Sedimentary Rock; based on the Global Lithological Map database v1.1 (GLiM, Hartmann and Moosdorf, 2012).",,250,near,M,0.00 m,0.00 m,1,1,100,0,Byte,255,1,percent,https://rmgsc.cr.usgs.gov/ecosystems/,"USGS Geosciences and Environmental Change Science Center (GECSC) based on the Global Lithological Map database v1.1 (GLiM, Hartmann and Moosdorf, 2012).",unclear,,,,2014,,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/Global_Ecophysiography.xml,http://gec.cr.usgs.gov/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/EcoTapestry
L06USG5,Global Ecophysiography,Rock type: Evaporite; based on the global lithology map,"Rock type: Evaporite; based on the Global Lithological Map database v1.1 (GLiM, Hartmann and Moosdorf, 2012).",,250,near,M,0.00 m,0.00 m,1,1,100,0,Byte,255,1,percent,https://rmgsc.cr.usgs.gov/ecosystems/,"USGS Geosciences and Environmental Change Science Center (GECSC) based on the Global Lithological Map database v1.1 (GLiM, Hartmann and Moosdorf, 2012).",unclear,,,,2014,,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/Global_Ecophysiography.xml,http://gec.cr.usgs.gov/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/EcoTapestry
L07USG5,Global Ecophysiography,Rock type: Ice and Glaciers; based on the global lithology map,"Rock type: Ice and Glaciers; based on the Global Lithological Map database v1.1 (GLiM, Hartmann and Moosdorf, 2012).",,250,near,M,0.00 m,0.00 m,1,1,100,0,Byte,255,1,percent,https://rmgsc.cr.usgs.gov/ecosystems/,"USGS Geosciences and Environmental Change Science Center (GECSC) based on the Global Lithological Map database v1.1 (GLiM, Hartmann and Moosdorf, 2012).",unclear,,,,2014,,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/Global_Ecophysiography.xml,http://gec.cr.usgs.gov/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/EcoTapestry
L08USG5,Global Ecophysiography,Rock type: Intermediate Plutonics; based on the global lithology map,"Rock type: Intermediate Plutonics; based on the Global Lithological Map database v1.1 (GLiM, Hartmann and Moosdorf, 2012).",,250,near,M,0.00 m,0.00 m,1,1,100,0,Byte,255,1,percent,https://rmgsc.cr.usgs.gov/ecosystems/,"USGS Geosciences and Environmental Change Science Center (GECSC) based on the Global Lithological Map database v1.1 (GLiM, Hartmann and Moosdorf, 2012).",unclear,,,,2014,,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/Global_Ecophysiography.xml,http://gec.cr.usgs.gov/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/EcoTapestry
L09USG5,Global Ecophysiography,Rock type: Intermediate Volcanics; based on the global lithology map,"Rock type: Intermediate Volcanics; based on the Global Lithological Map database v1.1 (GLiM, Hartmann and Moosdorf, 2012).",,250,near,M,0.00 m,0.00 m,1,1,100,0,Byte,255,1,percent,https://rmgsc.cr.usgs.gov/ecosystems/,"USGS Geosciences and Environmental Change Science Center (GECSC) based on the Global Lithological Map database v1.1 (GLiM, Hartmann and Moosdorf, 2012).",unclear,,,,2014,,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/Global_Ecophysiography.xml,http://gec.cr.usgs.gov/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/EcoTapestry
L10USG5,Global Ecophysiography,Rock type: Metamorphics; based on the global lithology map,"Rock type: Metamorphics; based on the Global Lithological Map database v1.1 (GLiM, Hartmann and Moosdorf, 2012).",,250,near,M,0.00 m,0.00 m,1,1,100,0,Byte,255,1,percent,https://rmgsc.cr.usgs.gov/ecosystems/,"USGS Geosciences and Environmental Change Science Center (GECSC) based on the Global Lithological Map database v1.1 (GLiM, Hartmann and Moosdorf, 2012).",unclear,,,,2014,,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/Global_Ecophysiography.xml,http://gec.cr.usgs.gov/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/EcoTapestry
L11USG5,Global Ecophysiography,Rock type: Mixed Sedimentary Rock; based on the global lithology map,"Rock type: Mixed Sedimentary Rock; based on the Global Lithological Map database v1.1 (GLiM, Hartmann and Moosdorf, 2012).",,250,near,M,0.00 m,0.00 m,1,1,100,0,Byte,255,1,percent,https://rmgsc.cr.usgs.gov/ecosystems/,"USGS Geosciences and Environmental Change Science Center (GECSC) based on the Global Lithological Map database v1.1 (GLiM, Hartmann and Moosdorf, 2012).",unclear,,,,2014,,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/Global_Ecophysiography.xml,http://gec.cr.usgs.gov/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/EcoTapestry
L13USG5,Global Ecophysiography,Rock type: Pyroclastics; based on the global lithology map,"Rock type: Pyroclastics; based on the Global Lithological Map database v1.1 (GLiM, Hartmann and Moosdorf, 2012).",,250,near,M,0.00 m,0.00 m,1,1,100,0,Byte,255,1,percent,https://rmgsc.cr.usgs.gov/ecosystems/,"USGS Geosciences and Environmental Change Science Center (GECSC) based on the Global Lithological Map database v1.1 (GLiM, Hartmann and Moosdorf, 2012).",unclear,,,,2014,,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/Global_Ecophysiography.xml,http://gec.cr.usgs.gov/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/EcoTapestry
L14USG5,Global Ecophysiography,Rock type: Siliciclastic Sedimentary Rock; based on the global lithology map,"Rock type: Siliciclastic Sedimentary Rock; based on the Global Lithological Map database v1.1 (GLiM, Hartmann and Moosdorf, 2012).",,250,near,M,0.00 m,0.00 m,1,1,100,0,Byte,255,1,percent,https://rmgsc.cr.usgs.gov/ecosystems/,"USGS Geosciences and Environmental Change Science Center (GECSC) based on the Global Lithological Map database v1.1 (GLiM, Hartmann and Moosdorf, 2012).",unclear,,,,2014,,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/Global_Ecophysiography.xml,http://gec.cr.usgs.gov/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/EcoTapestry
L15USG5,Global Ecophysiography,Rock type: Unconsolidated Sediment; based on the global lithology map,"Rock type: Unconsolidated Sediment; based on the Global Lithological Map database v1.1 (GLiM, Hartmann and Moosdorf, 2012).",,250,near,M,0.00 m,0.00 m,1,1,100,0,Byte,255,1,percent,https://rmgsc.cr.usgs.gov/ecosystems/,"USGS Geosciences and Environmental Change Science Center (GECSC) based on the Global Lithological Map database v1.1 (GLiM, Hartmann and Moosdorf, 2012).",unclear,,,,2014,,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/Global_Ecophysiography.xml,http://gec.cr.usgs.gov/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/EcoTapestry
L16USG5,Global Ecophysiography,Rock type: Undefined; based on the global lithology map,"Rock type: Undefined; based on the Global Lithological Map database v1.1 (GLiM, Hartmann and Moosdorf, 2012).",,250,near,M,0.00 m,0.00 m,1,1,100,0,Byte,255,1,percent,https://rmgsc.cr.usgs.gov/ecosystems/,"USGS Geosciences and Environmental Change Science Center (GECSC) based on the Global Lithological Map database v1.1 (GLiM, Hartmann and Moosdorf, 2012).",unclear,,,,2014,,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/Global_Ecophysiography.xml,http://gec.cr.usgs.gov/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/EcoTapestry
F01USG5,Global Ecophysiography,Landform class: Breaks/Foothills,Landform class: Breaks/Foothills; based on the USGS's A New Map of Global Ecological Land Units.,,250,near,M,0.00 m,0.00 m,1,1,100,0,Byte,255,1,percent,https://rmgsc.cr.usgs.gov/ecosystems/,USGS Geosciences and Environmental Change Science Center (GECSC),YES,,,,2014,,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/Global_Ecophysiography.xml,http://gec.cr.usgs.gov/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/EcoTapestry
F02USG5,Global Ecophysiography,Landform class: Flat Plains,Landform class: Flat Plains; based on the USGS's A New Map of Global Ecological Land Units.,,250,near,M,0.00 m,0.00 m,1,1,100,100,Byte,255,1,percent,https://rmgsc.cr.usgs.gov/ecosystems/,USGS Geosciences and Environmental Change Science Center (GECSC),YES,,,,2014,,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/Global_Ecophysiography.xml,http://gec.cr.usgs.gov/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/EcoTapestry
F03USG5,Global Ecophysiography,Landform class: High Mountains/Deep Canyons,Landform class: High Mountains/Deep Canyons; based on the USGS's A New Map of Global Ecological Land Units.,,250,near,M,0.00 m,0.00 m,1,1,100,0,Byte,255,1,percent,https://rmgsc.cr.usgs.gov/ecosystems/,USGS Geosciences and Environmental Change Science Center (GECSC),YES,,,,2014,,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/Global_Ecophysiography.xml,http://gec.cr.usgs.gov/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/EcoTapestry
F04USG5,Global Ecophysiography,Landform class: Hills,Landform class: Hills; based on the USGS's A New Map of Global Ecological Land Units.,,250,near,M,0.00 m,0.00 m,1,1,100,0,Byte,255,1,percent,https://rmgsc.cr.usgs.gov/ecosystems/,USGS Geosciences and Environmental Change Science Center (GECSC),YES,,,,2014,,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/Global_Ecophysiography.xml,http://gec.cr.usgs.gov/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/EcoTapestry
F05USG5,Global Ecophysiography,Landform class: Low Hills,Landform class: Low Hills; based on the USGS's A New Map of Global Ecological Land Units.,,250,near,M,0.00 m,0.00 m,1,1,100,0,Byte,255,1,percent,https://rmgsc.cr.usgs.gov/ecosystems/,USGS Geosciences and Environmental Change Science Center (GECSC),YES,,,,2014,,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/Global_Ecophysiography.xml,http://gec.cr.usgs.gov/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/EcoTapestry
F06USG5,Global Ecophysiography,Landform class: Low Mountains,Landform class: Low Mountains; based on the USGS's A New Map of Global Ecological Land Units.,,250,near,M,0.00 m,0.00 m,1,1,100,0,Byte,255,1,percent,https://rmgsc.cr.usgs.gov/ecosystems/,USGS Geosciences and Environmental Change Science Center (GECSC),YES,,,,2014,,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/Global_Ecophysiography.xml,http://gec.cr.usgs.gov/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/EcoTapestry
F07USG5,Global Ecophysiography,Landform class: Smooth Plains,Landform class: Smooth Plains; based on the USGS's A New Map of Global Ecological Land Units.,,250,near,M,0.00 m,0.00 m,1,1,100,0,Byte,255,1,percent,https://rmgsc.cr.usgs.gov/ecosystems/,USGS Geosciences and Environmental Change Science Center (GECSC),YES,,,,2014,,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/,http://rmgsc.cr.usgs.gov/outgoing/ecosystems/Global/Global_Ecophysiography.xml,http://gec.cr.usgs.gov/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/EcoTapestry
GTDHYS3,Global Water Table Depth,Global Water Table Depth,Global Water Table Depth in meters based on Fan and Miguez-Macho (2015).,/data/Groundwater/World_wtd_v2_f.tif,1000,cubicspline,M,0.00 m,2300 m,1,0,2300,12,Int16,-32768,0.3,m,http://dx.doi.org/10.1126/science.1229881,"Rutgers University, New Brunswick",unclear,,,yingfan@rci.rutgers.edu,2013,,https://glowasis.deltares.nl/thredds/catalog/opendap/opendap/Equilibrium_Water_Table/catalog.html,http://www.sciencemag.org/content/339/6122/940.full.pdf,,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/Groundwater
VW1MOD1,MOD05_L2,Monthly MODIS Precipitable Water Vapor JanFeb,Long-term averaged mean monthly MODIS Precipitable Water Vapor in cm for months January and February. Derived using a stack of MOD05_L2 monthly images from NEO.,/data/NEO/SKY_WV_M_JanFeb_10km.tif,10000,cubicspline,M,0.00 m,0.00 m,100,0,600,109,Int16,-32768,1,cm of WV,http://neo.sci.gsfc.nasa.gov/,NASA's Earth Observatory,YES,,,heather.h.hanson@nasa.gov,2015,,ftp://neoftp.sci.gsfc.nasa.gov,http://eospso.gsfc.nasa.gov/sites/default/files/atbd/atbd_mod03.pdf,http://neo.sci.gsfc.nasa.gov/view.php?datasetId=MYDAL2_M_SKY_WV,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/NEO
VW2MOD1,MOD05_L2,Monthly MODIS Precipitable Water Vapor MarApr,Long-term averaged mean monthly MODIS Precipitable Water Vapor in cm for months March and April. Derived using a stack of MOD05_L2 monthly images from NEO.,/data/NEO/SKY_WV_M_MarApr_10km.tif,10000,cubicspline,M,0.00 m,0.00 m,100,0,600,142,Int16,-32768,1,cm of WV,http://neo.sci.gsfc.nasa.gov/,NASA's Earth Observatory,YES,,,heather.h.hanson@nasa.gov,2015,,ftp://neoftp.sci.gsfc.nasa.gov,http://eospso.gsfc.nasa.gov/sites/default/files/atbd/atbd_mod03.pdf,http://neo.sci.gsfc.nasa.gov/view.php?datasetId=MYDAL2_M_SKY_WV,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/NEO
VW3MOD1,MOD05_L2,Monthly MODIS Precipitable Water Vapor MayJun,Long-term averaged mean monthly MODIS Precipitable Water Vapor in cm for months May and June. Derived using a stack of MOD05_L2 monthly images from NEO.,/data/NEO/SKY_WV_M_MayJun_10km.tif,10000,cubicspline,M,0.00 m,0.00 m,100,0,600,222,Int16,-32768,1,cm of WV,http://neo.sci.gsfc.nasa.gov/,NASA's Earth Observatory,YES,,,heather.h.hanson@nasa.gov,2015,,ftp://neoftp.sci.gsfc.nasa.gov,http://eospso.gsfc.nasa.gov/sites/default/files/atbd/atbd_mod03.pdf,http://neo.sci.gsfc.nasa.gov/view.php?datasetId=MYDAL2_M_SKY_WV,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/NEO
VW4MOD1,MOD05_L2,Monthly MODIS Precipitable Water Vapor JulAug,Long-term averaged mean monthly MODIS Precipitable Water Vapor in cm for months July and August. Derived using a stack of MOD05_L2 monthly images from NEO.,/data/NEO/SKY_WV_M_JulAug_10km.tif,10000,cubicspline,M,0.00 m,0.00 m,100,0,600,283,Int16,-32768,1,cm of WV,http://neo.sci.gsfc.nasa.gov/,NASA's Earth Observatory,YES,,,heather.h.hanson@nasa.gov,2015,,ftp://neoftp.sci.gsfc.nasa.gov,http://eospso.gsfc.nasa.gov/sites/default/files/atbd/atbd_mod03.pdf,http://neo.sci.gsfc.nasa.gov/view.php?datasetId=MYDAL2_M_SKY_WV,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/NEO
VW5MOD1,MOD05_L2,Monthly MODIS Precipitable Water Vapor SepOct,Long-term averaged mean monthly MODIS Precipitable Water Vapor in cm for months September and October. Derived using a stack of MOD05_L2 monthly images from NEO.,/data/NEO/SKY_WV_M_SepOct_10km.tif,10000,cubicspline,M,0.00 m,0.00 m,100,0,600,213,Int16,-32768,1,cm of WV,http://neo.sci.gsfc.nasa.gov/,NASA's Earth Observatory,YES,,,heather.h.hanson@nasa.gov,2015,,ftp://neoftp.sci.gsfc.nasa.gov,http://eospso.gsfc.nasa.gov/sites/default/files/atbd/atbd_mod03.pdf,http://neo.sci.gsfc.nasa.gov/view.php?datasetId=MYDAL2_M_SKY_WV,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/NEO
VW6MOD1,MOD05_L2,Monthly MODIS Precipitable Water Vapor NovDec,Long-term averaged mean monthly MODIS Precipitable Water Vapor in cm for months November and December. Derived using a stack of MOD05_L2 monthly images from NEO.,/data/NEO/SKY_WV_M_NovDec_10km.tif,10000,cubicspline,M,0.00 m,0.00 m,100,0,600,125,Int16,-32768,1,cm of WV,http://neo.sci.gsfc.nasa.gov/,NASA's Earth Observatory,YES,,,heather.h.hanson@nasa.gov,2015,,ftp://neoftp.sci.gsfc.nasa.gov,http://eospso.gsfc.nasa.gov/sites/default/files/atbd/atbd_mod03.pdf,http://neo.sci.gsfc.nasa.gov/view.php?datasetId=MYDAL2_M_SKY_WV,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/NEO
MNGUSG,UNEP-WCMC,World distrubution of Mangroves,Landsat-based estimated distrubution of Mangroves published in Giri et al. (2011),/data/mangroves/MANGPRf_500m.sdat,500,bilinear,M,0.00 m,4.00 m,100,0,100,0,Byte,255,1,percent,http://data.unep-wcmc.org/datasets/4,UNEP,NO,,http://www.unep-wcmc.org/policies/general-data-license-excluding-wdpa#data_policy,cgiri@usgs.gov,2011,"Giri C, Ochieng E, Tieszen LL, Zhu Z, Singh A, Loveland T, Masek J, Duke N (2011). Status and distribution of mangrove forests of the world using earth observation satellite data (version 1.3, updated by UNEP-WCMC). Global Ecology and Biogeography 20: 154-159",http://data.unep-wcmc.org/datasets/4,http://data.unep-wcmc.org/datasets/4,http://data.unep-wcmc.org/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/mangroves
QUAUEA3,USGS Earthquake Archives,Density of earthquakes (5+),Kernel density of earthquakes (5+) with 50 km search radius.,/data/earthquakes/dens.MAG.tif,2500,cubicspline,M,0.00 m,1000.00 m,1,0,2400,0,Int16,-32768,1,earthquake magnitude,http://earthquake.usgs.gov/earthquakes/,US Geological Survey (USGS),YES,,http://earthquake.usgs.gov/legal.php,http://earthquake.usgs.gov/contactus/,,,,,,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/earthquakes
LCEE10,ESA land cover,ESA land cover map 2010,ESA land cover map 2010,/data/ESA_global/ESACCI-LC-L4-LCCS-Map-300m-P5Y-2010-v1.6.1.tif,300,near,M,0.00 m,0.00 m,1,0,255,0,Byte,0,1,factor,http://maps.elie.ucl.ac.be/CCI/viewer/download/ESACCI-LC-PUG-v2.5.pdf,,YES,,,,,,,http://maps.elie.ucl.ac.be/CCI/viewer/,http://maps.elie.ucl.ac.be/CCI/viewer/,http://maps.elie.ucl.ac.be/CCI/viewer/download/CCI-LC_Maps_Legend.pdf,
ASSDAC3,DAAC Soil data products,Average soil and sedimentary-deposit thickness,Average soil and sedimentary-deposit thickness in meters. Estimated using physical landform models.,/data/DAAC/average_soil_and_sedimentary-deposit_thickness.tif,1000,cubicspline,M,0.00 m,100.00 m,1,0,50,12,Byte,255,1,m,http://dx.doi.org/10.3334/ORNLDAAC/1304,ORNL DAAC,unclear,,http://daac.ornl.gov/citation_policy.html,uso@daac.ornl.gov,2016,"Pelletier, J.D., P.D. Broxton, P. Hazenberg, X. Zeng, P.A. Troch, G. Niu, Z.C. Williams, M.A. Brunke, and D. Gochis. 2016. Global 1-km Gridded Thickness of Soil, Regolith, and Sedimentary Deposit Layers. ORNL DAAC, Oak Ridge, Tennessee, USA. http://dx.doi.org/10.3334/ORNLDAAC/1304",ftp://ftp.daac.ornl.gov/data/global_soil/Global_Soil_Regolith_Sediment/data//average_soil_and_sedimentary-deposit_thickness.tif,http://dx.doi.org/10.3334/ORNLDAAC/1304,http://daac.ornl.gov/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/DAAC
MANMCF5,EarthEnv MODCF,Mean annual cloud cover,Long-term averaged mean cloud cover,/data/EarthEnv/MODCF_meanannual.tif,1000,cubicspline,M,0.00 m,0.00 m,1,,,50,Int16,-32768,1,index,http://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.1002415,,YES,Creative Commons Attribution 4.0 International License,,,2000-2015,"Wilson AM, Jetz W (2016) Remotely Sensed High-Resolution Global Cloud Dynamics for Predicting Ecosystem and Biodiversity Distributions. PLoS Biol 14(3): e1002415. doi:10.1371/journal. pbio.1002415",http://www.earthenv.org/cloud,,http://www.earthenv.org/cloud,,
C01MCF5,EarthEnv MODCF,Mean monthly cloud cover Jan,Long-term averaged monthly cloud cover Jan,/data/EarthEnv/MODCF_monthlymean_01.tif,1000,cubicspline,M,0.00 m,0.00 m,1,,,50,Int16,-32768,1,index,http://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.1002416,,YES,Creative Commons Attribution 4.0 International License,,,2000-2015,"Wilson AM, Jetz W (2016) Remotely Sensed High-Resolution Global Cloud Dynamics for Predicting Ecosystem and Biodiversity Distributions. PLoS Biol 14(3): e1002415. doi:10.1371/journal. pbio.1002415",http://www.earthenv.org/cloud,,http://www.earthenv.org/cloud,,
C02MCF5,EarthEnv MODCF,Mean monthly cloud cover Feb,Long-term averaged monthly cloud cover Feb,/data/EarthEnv/MODCF_monthlymean_02.tif,1000,cubicspline,M,0.00 m,0.00 m,1,,,50,Int16,-32768,1,index,http://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.1002417,,YES,Creative Commons Attribution 4.0 International License,,,2000-2015,"Wilson AM, Jetz W (2016) Remotely Sensed High-Resolution Global Cloud Dynamics for Predicting Ecosystem and Biodiversity Distributions. PLoS Biol 14(3): e1002415. doi:10.1371/journal. pbio.1002416",http://www.earthenv.org/cloud,,http://www.earthenv.org/cloud,,
C03MCF5,EarthEnv MODCF,Mean monthly cloud cover Mar,Long-term averaged monthly cloud cover Mar,/data/EarthEnv/MODCF_monthlymean_03.tif,1000,cubicspline,M,0.00 m,0.00 m,1,,,50,Int16,-32768,1,index,http://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.1002418,,YES,Creative Commons Attribution 4.0 International License,,,2000-2015,"Wilson AM, Jetz W (2016) Remotely Sensed High-Resolution Global Cloud Dynamics for Predicting Ecosystem and Biodiversity Distributions. PLoS Biol 14(3): e1002415. doi:10.1371/journal. pbio.1002417",http://www.earthenv.org/cloud,,http://www.earthenv.org/cloud,,
C04MCF5,EarthEnv MODCF,Mean monthly cloud cover Apr,Long-term averaged monthly cloud cover Apr,/data/EarthEnv/MODCF_monthlymean_04.tif,1000,cubicspline,M,0.00 m,0.00 m,1,,,50,Int16,-32768,1,index,http://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.1002419,,YES,Creative Commons Attribution 4.0 International License,,,2000-2015,"Wilson AM, Jetz W (2016) Remotely Sensed High-Resolution Global Cloud Dynamics for Predicting Ecosystem and Biodiversity Distributions. PLoS Biol 14(3): e1002415. doi:10.1371/journal. pbio.1002418",http://www.earthenv.org/cloud,,http://www.earthenv.org/cloud,,
C05MCF5,EarthEnv MODCF,Mean monthly cloud cover May,Long-term averaged monthly cloud cover May,/data/EarthEnv/MODCF_monthlymean_05.tif,1000,cubicspline,M,0.00 m,0.00 m,1,,,50,Int16,-32768,1,index,http://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.1002420,,YES,Creative Commons Attribution 4.0 International License,,,2000-2015,"Wilson AM, Jetz W (2016) Remotely Sensed High-Resolution Global Cloud Dynamics for Predicting Ecosystem and Biodiversity Distributions. PLoS Biol 14(3): e1002415. doi:10.1371/journal. pbio.1002419",http://www.earthenv.org/cloud,,http://www.earthenv.org/cloud,,
C06MCF5,EarthEnv MODCF,Mean monthly cloud cover Jun,Long-term averaged monthly cloud cover Jun,/data/EarthEnv/MODCF_monthlymean_06.tif,1000,cubicspline,M,0.00 m,0.00 m,1,,,50,Int16,-32768,1,index,http://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.1002421,,YES,Creative Commons Attribution 4.0 International License,,,2000-2015,"Wilson AM, Jetz W (2016) Remotely Sensed High-Resolution Global Cloud Dynamics for Predicting Ecosystem and Biodiversity Distributions. PLoS Biol 14(3): e1002415. doi:10.1371/journal. pbio.1002420",http://www.earthenv.org/cloud,,http://www.earthenv.org/cloud,,
C07MCF5,EarthEnv MODCF,Mean monthly cloud cover Jul,Long-term averaged monthly cloud cover Jul,/data/EarthEnv/MODCF_monthlymean_07.tif,1000,cubicspline,M,0.00 m,0.00 m,1,,,50,Int16,-32768,1,index,http://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.1002422,,YES,Creative Commons Attribution 4.0 International License,,,2000-2015,"Wilson AM, Jetz W (2016) Remotely Sensed High-Resolution Global Cloud Dynamics for Predicting Ecosystem and Biodiversity Distributions. PLoS Biol 14(3): e1002415. doi:10.1371/journal. pbio.1002421",http://www.earthenv.org/cloud,,http://www.earthenv.org/cloud,,
C08MCF5,EarthEnv MODCF,Mean monthly cloud cover Aug,Long-term averaged monthly cloud cover Aug,/data/EarthEnv/MODCF_monthlymean_08.tif,1000,cubicspline,M,0.00 m,0.00 m,1,,,50,Int16,-32768,1,index,http://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.1002423,,YES,Creative Commons Attribution 4.0 International License,,,2000-2015,"Wilson AM, Jetz W (2016) Remotely Sensed High-Resolution Global Cloud Dynamics for Predicting Ecosystem and Biodiversity Distributions. PLoS Biol 14(3): e1002415. doi:10.1371/journal. pbio.1002422",http://www.earthenv.org/cloud,,http://www.earthenv.org/cloud,,
C09MCF5,EarthEnv MODCF,Mean monthly cloud cover Sep,Long-term averaged monthly cloud cover Sep,/data/EarthEnv/MODCF_monthlymean_09.tif,1000,cubicspline,M,0.00 m,0.00 m,1,,,50,Int16,-32768,1,index,http://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.1002424,,YES,Creative Commons Attribution 4.0 International License,,,2000-2015,"Wilson AM, Jetz W (2016) Remotely Sensed High-Resolution Global Cloud Dynamics for Predicting Ecosystem and Biodiversity Distributions. PLoS Biol 14(3): e1002415. doi:10.1371/journal. pbio.1002423",http://www.earthenv.org/cloud,,http://www.earthenv.org/cloud,,
